2025-05-12 15:37|CK100|24.19|27.00|22.00|21.88|5378|73.94|833|86.54|745|91.03|696|89.86|705|42.94|207|19.58|1010|4196|29.00|19.00|9324|6992|990676
2025-05-12 15:37|CK101|36.01|40.00|32.00|33.20|2176|88.07|206|79.89|127|57.82|657|31.25|465|19.95|133|46.49|612|2200|43.00|29.00|2317|4104|997683
2025-05-12 15:37|CK102|57.81|64.00|52.00|58.45|4231|54.71|772|35.35|408|92.60|217|72.03|391|61.36|254|63.09|671|2713|69.00|46.00|8936|2684|991064
2025-05-12 15:37|CK103|57.46|63.00|52.00|53.41|5490|50.42|626|75.21|1053|78.49|585|29.88|559|95.40|192|98.28|616|3631|69.00|46.00|2637|6550|997363
2025-05-12 15:37|CK104|88.14|97.00|79.00|89.31|3884|89.63|940|67.84|718|84.78|423|19.31|873|20.93|127|35.72|141|3222|106.00|71.00|2015|6121|997985
2025-05-12 15:37|CK105|76.74|84.00|69.00|70.92|1397|83.56|847|32.22|483|91.00|798|23.73|258|34.37|542|81.02|669|3597|92.00|61.00|209|5139|999791
2025-05-12 15:37|CK106|32.94|36.00|30.00|34.10|3121|88.06|1031|11.44|1096|17.15|976|60.02|505|94.87|358|94.94|519|4485|40.00|26.00|2638|3318|997362
2025-05-12 15:37|CK107|73.10|80.00|66.00|66.45|5212|58.06|981|28.70|414|64.65|622|68.94|461|48.36|299|72.31|913|3690|88.00|58.00|3874|1755|996126
2025-05-12 15:37|CK108|40.06|44.00|36.00|41.95|1564|64.88|750|55.34|949|40.99|1028|33.19|233|47.19|672|24.87|202|3834|48.00|32.00|5211|1797|994789
2025-05-12 15:37|CK109|54.74|60.00|49.00|58.63|5171|33.93|874|15.54|927|28.08|541|20.51|415|51.37|1052|64.00|711|4520|66.00|44.00|4099|4703|995901
2025-05-12 15:37|CK110|25.03|28.00|23.00|24.55|2729|97.59|176|29.70|434|31.70|699|35.57|412|46.78|1046|70.99|824|3591|30.00|20.00|2249|4804|997751
2025-05-12 15:37|CK111|80.48|89.00|72.00|83.48|2973|39.87|904|60.13|272|73.49|591|74.94|527|56.35|1060|79.83|560|3914|97.00|64.00|3655|7175|996345
2025-05-12 15:37|CK112|12.57|14.00|11.00|11.81|3675|44.31|623|33.79|649|89.13|602|36.82|695|72.13|478|99.52|630|3677|15.00|10.00|6540|9901|993460
2025-05-12 15:37|CK113|90.88|100.00|82.00|82.49|3243|94.51|146|69.17|103|84.69|371|80.98|108|76.56|500|25.82|313|1541|109.00|73.00|5749|8181|994251
2025-05-12 15:37|CK114|42.03|46.00|38.00|41.51|1684|60.11|910|88.13|896|43.86|946|13.06|623|10.98|662|19.96|1045|5082|50.00|34.00|7366|8508|992634
2025-05-12 15:37|CK115|90.68|100.00|82.00|92.69|779|33.23|633|44.81|264|83.91|164|79.57|993|42.03|622|34.99|559|3235|109.00|73.00|5538|3656|994462
2025-05-12 15:37|CK116|87.69|96.00|79.00|90.10|784|67.22|948|39.70|445|77.57|154|38.76|865|48.40|597|59.96|642|3651|105.00|70.00|1527|2325|998473
2025-05-12 15:37|CK117|29.82|33.00|27.00|29.25|4874|58.34|618|57.12|391|54.16|1079|51.41|629|81.44|918|73.23|646|4281|36.00|24.00|5436|6870|994564
2025-05-12 15:37|CK118|10.92|12.00|10.00|10.35|1920|78.40|679|14.33|341|34.13|378|88.21|530|86.42|1025|55.95|229|3182|13.00|9.00|817|6190|999183
2025-05-12 15:37|CK119|26.25|29.00|24.00|26.90|4580|91.42|617|39.22|248|29.12|937|56.69|601|73.22|175|70.45|238|2816|32.00|21.00|8826|8387|991174
2025-05-12 15:37|CK120|34.68|38.00|31.00|32.97|2538|37.07|991|64.14|1027|39.38|797|55.79|100|64.28|411|64.94|819|4145|42.00|28.00|1170|65|998830
2025-05-12 15:37|CK121|79.34|87.00|71.00|83.95|1984|50.79|169|33.93|250|96.26|117|57.38|1052|11.80|1092|54.97|1096|3776|95.00|63.00|7837|5610|992163
