2025-05-26 09:16|CK100|85.04|94.00|77.00|89.83|3149|52.97|270|74.97|569|71.95|506|80.61|533|52.46|532|72.77|140|2550|102.00|68.00|6278|7090|993722
2025-05-26 09:16|CK101|78.41|86.00|71.00|81.38|4526|70.07|235|89.37|768|17.75|304|74.25|518|73.77|781|92.94|952|3558|94.00|63.00|635|6752|999365
2025-05-26 09:16|CK102|18.33|20.00|16.00|19.15|4542|79.11|251|26.49|870|30.73|631|36.40|394|11.15|113|61.84|783|3042|22.00|15.00|9199|6271|990801
2025-05-26 09:16|CK103|40.17|44.00|36.00|38.67|3794|51.49|811|32.56|136|66.87|302|34.80|127|59.74|950|41.71|877|3203|48.00|32.00|6926|4102|993074
2025-05-26 09:16|CK104|35.49|39.00|32.00|35.12|1378|69.55|906|31.49|175|27.78|260|87.32|243|66.83|451|73.74|762|2797|43.00|28.00|3380|33|996620
2025-05-26 09:16|CK105|65.32|72.00|59.00|63.14|4303|57.42|405|12.82|358|66.04|734|77.27|439|53.95|1007|72.65|729|3672|78.00|52.00|6157|1090|993843
2025-05-26 09:16|CK106|32.48|36.00|29.00|35.46|917|16.72|514|20.46|742|39.40|734|40.66|117|86.73|1027|82.15|915|4049|39.00|26.00|6695|5273|993305
2025-05-26 09:16|CK107|24.49|27.00|22.00|22.33|4276|25.38|148|76.88|702|23.97|127|46.57|402|79.65|984|95.74|607|2970|29.00|20.00|3698|5128|996302
2025-05-26 09:16|CK108|41.60|46.00|37.00|40.50|3856|18.10|1071|25.43|325|24.87|362|90.54|525|40.61|239|94.49|761|3283|50.00|33.00|8246|1150|991754
2025-05-26 09:16|CK109|53.53|59.00|48.00|50.91|5379|17.75|108|27.16|826|58.99|116|53.62|839|74.27|511|76.06|832|3232|64.00|43.00|951|3498|999049
2025-05-26 09:16|CK110|87.61|96.00|79.00|90.30|4115|45.60|351|29.58|367|12.60|889|21.92|608|85.53|307|98.02|430|2952|105.00|70.00|6378|4229|993622
2025-05-26 09:16|CK111|63.51|70.00|57.00|64.25|513|90.06|375|75.96|693|36.48|871|20.87|971|45.11|997|57.71|783|4690|76.00|51.00|7964|8112|992036
2025-05-26 09:16|CK112|25.08|28.00|23.00|24.33|4148|36.29|916|79.52|446|21.70|368|23.06|313|15.13|702|69.97|386|3131|30.00|20.00|6629|2351|993371
2025-05-26 09:16|CK113|40.64|45.00|37.00|43.26|2079|41.07|797|92.39|121|74.67|161|80.69|720|88.67|381|73.05|765|2945|49.00|33.00|8218|5744|991782
2025-05-26 09:16|CK114|96.14|106.00|87.00|87.17|907|24.39|557|78.15|395|30.92|417|18.66|824|38.77|353|80.27|867|3413|115.00|77.00|6232|5834|993768
2025-05-26 09:16|CK115|69.12|76.00|62.00|66.38|3578|35.80|319|51.92|1019|27.60|666|87.22|383|17.66|635|91.16|938|3960|83.00|55.00|6564|7021|993436
2025-05-26 09:16|CK116|66.71|73.00|60.00|68.96|3195|80.24|901|70.94|253|26.67|545|74.52|537|97.33|721|80.15|1060|4017|80.00|53.00|972|7197|999028
2025-05-26 09:16|CK117|92.71|102.00|83.00|89.87|3541|93.58|641|44.43|485|65.46|477|82.81|114|41.43|412|25.04|713|2842|111.00|74.00|758|135|999242
2025-05-26 09:16|CK118|10.17|11.00|9.00|9.38|4277|35.42|585|87.86|939|96.96|143|72.09|124|35.52|954|89.54|371|3116|12.00|8.00|5597|7115|994403
2025-05-26 09:16|CK119|74.31|82.00|67.00|72.38|1635|65.57|762|12.37|273|52.02|456|20.74|271|47.94|449|78.04|700|2911|89.00|59.00|1427|8910|998573
2025-05-26 09:16|CK120|78.19|86.00|70.00|71.24|4456|29.33|1032|24.37|1003|83.54|408|24.27|323|57.40|1036|88.28|643|4445|94.00|63.00|1880|840|998120
2025-05-26 09:16|CK121|63.85|70.00|57.00|68.22|4786|63.53|371|84.44|468|47.69|1057|50.97|329|27.66|340|41.57|136|2701|77.00|51.00|5801|3734|994199
2025-05-26 09:16|CK122|47.10|52.00|42.00|44.19|3427|91.59|301|47.83|967|34.21|1093|93.28|1073|75.31|213|88.60|808|4455|57.00|38.00|7785|4453|992215
2025-05-26 09:16|CK123|47.32|52.00|43.00|47.44|5076|58.70|453|58.08|504|73.44|427|32.75|965|28.33|908|76.28|901|4158|57.00|38.00|8444|9571|991556
2025-05-26 09:16|CK124|70.17|77.00|63.00|74.38|2322|10.68|854|22.98|373|76.65|104|18.30|945|88.30|308|52.35|129|2713|84.00|56.00|5267|2954|994733
2025-05-26 09:16|CK125|51.36|56.00|46.00|55.98|4409|20.48|628|50.88|355|98.70|155|39.00|879|66.86|432|23.81|736|3185|62.00|41.00|4388|6891|995612
2025-05-26 09:16|CK126|32.25|35.00|29.00|33.87|2009|20.90|623|76.19|987|43.46|416|18.36|816|19.14|458|60.71|185|3485|39.00|26.00|4350|2419|995650
2025-05-26 09:16|CK127|76.87|85.00|69.00|77.23|5343|81.54|471|14.58|1033|49.62|655|50.51|799|73.64|272|52.78|223|3453|92.00|61.00|5537|4618|994463
2025-05-26 09:16|CK128|26.93|30.00|24.00|29.04|730|40.69|227|80.40|506|19.96|648|55.99|696|16.35|917|69.78|460|3454|32.00|22.00|6113|9857|993887
2025-05-26 09:16|CK129|13.80|15.00|12.00|14.92|2506|41.71|630|63.40|118|29.55|785|17.83|649|46.81|887|23.71|182|3251|17.00|11.00|7938|2288|992062
2025-05-26 09:23|CK100|85.04|94.00|77.00|80.00|3911|84.60|705|42.27|938|91.12|286|73.09|816|44.28|829|48.17|430|4004|102.00|68.00|9269|9996|990731
2025-05-26 09:23|CK101|78.41|86.00|71.00|84.45|1222|76.01|961|70.91|1090|38.68|255|83.28|531|40.79|695|50.98|309|3841|94.00|63.00|8399|6191|991601
2025-05-26 09:23|CK102|18.33|20.00|16.00|19.68|5045|13.39|187|61.97|415|30.65|548|46.58|290|18.36|581|56.70|189|2210|22.00|15.00|2121|7195|997879
2025-05-26 09:23|CK103|40.17|44.00|36.00|38.07|5156|77.60|826|41.85|459|99.96|1061|87.95|1026|98.42|293|20.32|1017|4682|48.00|32.00|3524|9668|996476
2025-05-26 09:23|CK104|35.49|39.00|32.00|36.62|3582|16.44|1065|30.06|845|94.70|189|75.83|460|67.07|896|28.15|755|4210|43.00|28.00|1029|726|998971
2025-05-26 09:23|CK105|65.32|72.00|59.00|63.95|1001|99.48|738|62.28|277|25.06|1053|35.37|382|97.52|185|66.37|1028|3663|78.00|52.00|7300|4718|992700
2025-05-26 09:23|CK106|32.48|36.00|29.00|30.64|4259|95.01|498|97.26|191|23.25|437|40.40|104|65.11|674|62.61|478|2382|39.00|26.00|8674|2213|991326
2025-05-26 09:23|CK107|24.49|27.00|22.00|23.54|4610|71.70|671|50.34|988|90.20|669|38.05|176|16.40|1025|50.21|740|4269|29.00|20.00|1359|7755|998641
2025-05-26 09:23|CK108|41.60|46.00|37.00|37.70|3565|79.80|370|23.53|762|83.15|804|79.59|1018|12.84|1099|77.31|652|4705|50.00|33.00|5620|5213|994380
2025-05-26 09:23|CK109|53.53|59.00|48.00|51.67|4058|17.49|1066|74.35|881|61.31|380|74.01|615|75.90|479|20.93|106|3527|64.00|43.00|3513|469|996487
2025-05-26 09:23|CK110|87.61|96.00|79.00|91.73|5358|83.45|429|98.86|410|11.25|764|38.28|852|97.46|807|69.18|651|3913|105.00|70.00|7484|8491|992516
2025-05-26 09:23|CK111|63.51|70.00|57.00|69.66|3782|81.40|1082|18.90|350|67.49|595|15.98|322|36.94|279|43.10|969|3597|76.00|51.00|1981|9682|998019
2025-05-26 09:23|CK112|25.08|28.00|23.00|27.20|3988|66.21|102|29.92|531|91.04|243|78.15|387|36.48|571|31.01|712|2546|30.00|20.00|2585|498|997415
2025-05-26 09:23|CK113|40.64|45.00|37.00|38.60|3776|16.35|1094|36.20|424|93.86|429|12.80|819|54.99|368|28.14|279|3413|49.00|33.00|9863|2828|990137
2025-05-26 09:23|CK114|96.14|106.00|87.00|93.14|4155|48.85|699|22.37|1068|27.58|269|54.29|896|67.95|202|30.22|683|3817|115.00|77.00|992|5013|999008
2025-05-26 09:23|CK115|69.12|76.00|62.00|73.88|3776|76.91|1019|72.56|855|38.62|204|36.96|183|21.86|862|48.03|234|3357|83.00|55.00|8304|130|991696
2025-05-26 09:23|CK116|66.71|73.00|60.00|62.49|4159|62.36|313|26.60|178|87.05|446|75.92|1047|49.42|674|44.72|342|3000|80.00|53.00|1746|106|998254
2025-05-26 09:23|CK117|92.71|102.00|83.00|85.35|1655|73.74|406|46.67|1072|57.81|521|88.08|305|35.92|1051|34.46|101|3456|111.00|74.00|1727|2908|998273
2025-05-26 09:23|CK118|10.17|11.00|9.00|9.25|2502|70.69|146|27.98|801|53.92|154|49.27|807|61.48|125|27.13|561|2594|12.00|8.00|4056|4140|995944
2025-05-26 09:23|CK119|74.31|82.00|67.00|75.37|888|91.36|323|44.11|649|29.56|117|18.98|194|42.28|532|64.64|509|2324|89.00|59.00|3103|6153|996897
2025-05-26 09:23|CK120|78.19|86.00|70.00|76.33|3898|89.24|457|90.38|759|74.04|1065|80.24|903|31.24|479|45.31|557|4220|94.00|63.00|9774|2822|990226
