2025-05-15 07:28|CK100|93.73|103.00|84.00|92.05|4736|20.46|190|13.39|561|64.12|1043|99.41|162|27.80|342|34.26|978|3276|112.00|75.00|2571|2681|997429
2025-05-15 07:28|CK101|84.60|93.00|76.00|81.45|1145|31.04|139|44.69|548|41.80|682|99.37|277|28.20|610|38.70|334|2590|102.00|68.00|9961|8436|990039
2025-05-15 07:28|CK102|24.24|27.00|22.00|24.04|5398|80.18|336|29.63|178|46.39|885|34.27|299|21.52|119|83.47|484|2301|29.00|19.00|2897|4935|997103
2025-05-15 07:28|CK103|57.58|63.00|52.00|61.98|5467|62.93|426|31.48|404|11.99|327|15.11|316|64.55|987|86.16|916|3376|69.00|46.00|1478|3999|998522
2025-05-15 07:28|CK104|46.83|52.00|42.00|49.91|1761|79.61|185|16.35|457|27.13|464|37.81|491|52.10|814|35.72|181|2592|56.00|37.00|6275|6130|993725
2025-05-15 07:28|CK105|28.94|32.00|26.00|26.70|3960|83.20|301|38.95|640|79.83|339|80.80|275|41.03|371|90.67|416|2342|35.00|23.00|8469|5892|991531
2025-05-15 07:28|CK106|35.64|39.00|32.00|38.83|3161|74.76|550|76.55|1084|69.99|498|30.87|951|66.09|600|92.61|420|4103|43.00|29.00|3617|4063|996383
2025-05-15 07:28|CK107|88.75|98.00|80.00|90.22|4328|74.71|161|64.40|450|99.78|448|84.97|859|92.13|168|76.83|558|2644|107.00|71.00|4218|2428|995782
2025-05-15 07:28|CK108|46.60|51.00|42.00|48.29|4187|16.58|195|27.03|753|96.58|819|93.04|125|51.31|945|28.82|731|3568|56.00|37.00|7121|993|992879
2025-05-15 07:28|CK109|77.10|85.00|69.00|80.11|2269|82.46|134|39.48|393|81.60|574|50.26|964|25.50|780|10.19|1062|3907|93.00|62.00|8342|1305|991658
2025-05-15 07:28|CK110|37.54|41.00|34.00|39.80|4052|51.73|932|43.75|423|13.96|798|51.49|1043|73.84|903|10.46|858|4957|45.00|30.00|6716|9537|993284
2025-05-15 07:28|CK111|74.26|82.00|67.00|68.16|3339|99.77|535|42.56|384|73.82|963|24.70|777|61.36|695|33.29|713|4067|89.00|59.00|8887|5880|991113
2025-05-15 07:28|CK112|65.14|72.00|59.00|64.37|3752|72.64|502|39.01|224|89.58|829|83.24|1000|41.25|947|15.35|310|3812|78.00|52.00|4527|3718|995473
2025-05-15 07:28|CK113|29.56|33.00|27.00|29.73|4419|25.06|912|65.32|969|95.70|503|74.49|552|13.58|317|93.56|164|3417|35.00|24.00|8303|4148|991697
2025-05-15 07:28|CK114|11.96|13.00|11.00|12.98|5292|11.45|804|90.15|124|38.19|274|74.36|1062|56.83|190|44.56|147|2601|14.00|10.00|4017|6089|995983
2025-05-15 07:28|CK115|49.02|54.00|44.00|52.54|3159|43.89|507|12.28|225|87.17|431|58.05|442|36.19|1082|70.96|652|3339|59.00|39.00|9885|8466|990115
2025-05-15 07:28|CK116|63.69|70.00|57.00|60.51|3835|31.25|834|32.48|626|95.11|318|22.32|337|73.35|1031|68.30|1056|4202|76.00|51.00|7211|7376|992789
2025-05-15 07:28|CK117|67.42|74.00|61.00|73.75|2295|60.50|168|39.29|990|34.72|659|33.37|573|40.68|407|35.09|282|3079|81.00|54.00|714|4731|999286
2025-05-15 07:28|CK118|89.54|98.00|81.00|84.17|746|59.39|311|37.16|496|46.21|600|93.71|552|64.49|366|26.67|309|2634|107.00|72.00|1619|2520|998381
2025-05-15 07:28|CK119|74.42|82.00|67.00|81.45|1705|95.86|449|97.87|288|47.59|928|87.22|536|12.50|782|68.70|598|3581|89.00|60.00|6961|2808|993039
2025-05-15 07:28|CK120|46.26|51.00|42.00|50.31|5171|10.63|856|39.99|398|80.21|301|20.20|149|70.56|185|61.81|842|2731|56.00|37.00|498|8559|999502
2025-05-15 07:28|CK121|86.54|95.00|78.00|81.51|1926|40.94|1025|59.03|448|63.59|145|80.51|607|56.90|638|45.41|484|3347|104.00|69.00|3163|9366|996837
2025-05-15 07:28|CK122|91.65|101.00|82.00|92.33|502|87.14|1025|25.05|379|83.15|747|82.84|782|50.93|664|57.43|692|4289|110.00|73.00|7982|438|992018
2025-05-15 07:28|CK123|31.31|34.00|28.00|29.52|1726|57.21|964|19.31|168|12.96|905|39.28|829|90.43|586|55.35|1082|4534|38.00|25.00|8873|759|991127
2025-05-15 07:28|CK124|69.79|77.00|63.00|76.53|5179|88.37|229|35.82|693|64.67|344|89.82|508|19.16|972|60.49|159|2905|84.00|56.00|2626|1831|997374
2025-05-15 07:28|CK125|58.00|64.00|52.00|54.41|3504|10.30|443|48.49|524|22.30|359|95.63|641|11.95|937|10.80|935|3839|70.00|46.00|3354|8029|996646
2025-05-15 07:28|CK126|24.62|27.00|22.00|26.75|1063|41.59|725|35.68|420|90.57|101|82.84|208|71.37|208|33.94|105|1767|30.00|20.00|687|7003|999313
2025-05-15 07:28|CK127|45.52|50.00|41.00|49.53|3205|37.76|1074|66.07|358|34.47|353|43.21|1078|52.34|665|23.63|917|4445|55.00|36.00|4632|6961|995368
2025-05-15 07:28|CK128|44.69|49.00|40.00|47.36|1583|17.41|422|37.49|337|48.63|888|15.61|765|42.74|743|74.06|512|3667|54.00|36.00|5632|2816|994368
2025-05-15 07:28|CK129|82.54|91.00|74.00|81.45|5437|36.05|104|27.80|989|26.35|679|66.78|487|83.60|622|69.21|558|3439|99.00|66.00|7324|1076|992676
2025-05-15 09:17|CK100|93.73|103.00|84.00|94.34|2493|58.67|602|14.46|915|67.07|942|32.45|420|51.26|946|76.80|435|4260|112.00|75.00|574|341|999426
2025-05-15 09:17|CK101|84.60|93.00|76.00|86.70|5006|76.93|456|48.45|809|16.55|1021|18.70|1052|18.31|824|86.66|1083|5245|102.00|68.00|2924|216|997076
2025-05-15 09:17|CK102|24.24|27.00|22.00|26.52|1103|83.49|183|84.49|425|70.40|848|83.04|488|54.07|676|52.80|931|3551|29.00|19.00|5526|1356|994474
2025-05-15 09:17|CK103|57.58|63.00|52.00|61.62|4660|86.37|750|34.25|413|75.19|882|79.83|750|14.02|881|38.68|792|4468|69.00|46.00|555|1618|999445
2025-05-15 09:17|CK104|46.83|52.00|42.00|50.65|3638|96.00|479|65.90|984|83.43|1094|34.04|848|35.62|722|40.79|187|4314|56.00|37.00|4948|2911|995052
2025-05-15 09:17|CK105|28.94|32.00|26.00|26.81|3900|47.84|210|93.19|615|14.18|1000|87.43|414|28.42|675|20.52|648|3562|35.00|23.00|1398|8268|998602
2025-05-15 09:17|CK106|35.64|39.00|32.00|35.93|3949|27.83|464|80.49|303|77.03|597|52.87|573|89.17|255|52.27|453|2645|43.00|29.00|8182|7566|991818
2025-05-15 09:17|CK107|88.75|98.00|80.00|87.05|3021|92.54|262|57.95|824|53.86|612|60.87|118|31.39|294|82.03|296|2406|107.00|71.00|6211|3762|993789
2025-05-15 09:17|CK108|46.60|51.00|42.00|45.33|2194|53.60|713|27.58|492|43.66|207|73.94|419|26.11|111|60.45|603|2545|56.00|37.00|4517|2634|995483
2025-05-15 09:17|CK109|77.10|85.00|69.00|70.23|3001|51.52|1099|19.26|546|35.22|346|65.13|171|12.45|483|79.15|605|3250|93.00|62.00|2500|2801|997500
2025-05-15 09:17|CK110|37.54|41.00|34.00|38.73|4667|18.41|676|20.12|525|96.76|1092|49.22|650|21.50|814|70.31|250|4007|45.00|30.00|2451|9679|997549
2025-05-15 09:17|CK111|74.26|82.00|67.00|73.78|2670|71.84|411|17.11|225|92.21|350|78.01|890|81.54|185|33.46|776|2837|89.00|59.00|6354|3864|993646
2025-05-15 09:17|CK112|65.14|72.00|59.00|60.37|4827|32.35|306|31.26|699|83.64|314|39.51|955|68.70|281|78.89|248|2803|78.00|52.00|754|246|999246
2025-05-15 09:17|CK113|29.56|33.00|27.00|30.05|4245|17.52|448|95.56|135|55.14|807|89.22|766|22.14|399|57.47|378|2933|35.00|24.00|7623|3333|992377
2025-05-15 09:17|CK114|11.96|13.00|11.00|11.52|2673|55.33|575|68.50|829|14.09|152|11.97|419|11.54|641|51.92|609|3225|14.00|10.00|4854|5261|995146
2025-05-15 09:17|CK115|49.02|54.00|44.00|46.51|3190|34.06|136|32.99|185|36.31|761|94.19|1076|72.28|328|94.79|1033|3519|59.00|39.00|5532|6894|994468
2025-05-15 09:17|CK116|63.69|70.00|57.00|60.00|4992|71.21|461|71.77|132|94.68|683|50.39|321|60.68|587|56.53|311|2495|76.00|51.00|5466|7912|994534
2025-05-15 09:17|CK117|67.42|74.00|61.00|67.17|3137|13.03|422|21.81|601|64.85|328|35.96|937|74.53|695|24.39|540|3523|81.00|54.00|8504|6052|991496
2025-05-15 09:17|CK118|89.54|98.00|81.00|97.43|4170|56.29|908|64.66|1095|60.25|555|51.41|798|48.15|397|85.72|301|4054|107.00|72.00|7176|2655|992824
2025-05-15 09:17|CK119|74.42|82.00|67.00|71.18|2452|57.13|446|31.65|374|87.52|974|22.93|533|82.10|919|95.69|396|3642|89.00|60.00|5129|2448|994871
2025-05-15 09:17|CK120|46.26|51.00|42.00|45.79|4444|78.14|380|33.57|747|16.06|194|36.70|522|63.09|1090|81.42|723|3656|56.00|37.00|7730|2886|992270
2025-05-15 09:17|CK121|86.54|95.00|78.00|92.45|4958|79.56|447|52.13|316|11.06|967|45.82|589|77.63|1030|54.50|503|3852|104.00|69.00|1596|204|998404
2025-05-15 09:17|CK122|91.65|101.00|82.00|91.86|4165|95.40|585|57.84|164|13.62|355|49.69|565|73.59|637|99.20|550|2856|110.00|73.00|9784|4411|990216
2025-05-15 09:17|CK123|31.31|34.00|28.00|28.55|3180|30.71|485|72.39|498|40.56|748|75.04|677|41.56|1058|35.46|618|4084|38.00|25.00|4613|2917|995387
2025-05-15 09:17|CK124|69.79|77.00|63.00|71.36|3982|93.48|399|10.66|612|14.36|662|62.35|742|61.98|908|47.34|295|3618|84.00|56.00|9590|2745|990410
2025-05-15 09:17|CK125|58.00|64.00|52.00|62.59|1069|71.68|761|28.81|217|83.52|893|86.51|1086|26.04|1014|98.80|615|4586|70.00|46.00|4924|9748|995076
2025-05-15 09:17|CK126|24.62|27.00|22.00|25.59|3593|76.66|750|18.60|929|47.62|539|74.59|1029|12.72|968|21.95|956|5171|30.00|20.00|1084|897|998916
